customer_id,baseline_sessions_30d,tenure_months,digital_transaction_share,support_tickets_90d,estimated_cate,aipw_pseudo_outcome,effect_decile,engagement_band,tenure_band
331,2.9,20.0,0.428,1,0.1661287605963139,2.240788144422361,9,low,established
332,18.0,1.3,0.936,0,0.10279279709254519,-1.3278701560852237,7,high,new
333,9.8,11.4,0.614,3,0.10480251317696133,0.4195058112555137,8,medium,new
334,0.0,20.0,0.407,1,-0.06125803752871142,0.30407454999591155,2,low,established
335,13.8,20.4,0.853,0,-0.01661313410695857,-0.2678355820653606,3,high,established
336,7.7,34.7,0.797,2,0.007750936777495253,1.1330130664322013,4,medium,established
337,15.5,10.2,0.851,0,-4.302451662298867e-06,-0.742859416349936,3,high,new
338,7.8,22.2,0.58,2,0.14616246711602685,0.48997044306684195,9,medium,established
339,24.6,1.0,0.825,0,0.1603442130461374,-0.4247760383468154,9,high,new
340,0.0,27.5,0.519,3,-0.017652246114914304,-0.403327577864933,3,low,established
341,16.8,17.9,0.99,0,-0.0378497147013012,-0.3389106113919743,2,high,new
342,4.7,45.7,0.393,2,-0.012326590403991587,-0.8235109231120594,3,low,established
343,4.0,22.1,0.357,1,-0.06631576624787523,0.492517317463968,2,low,established
344,10.5,19.7,0.543,2,-0.10311089831876483,-0.8282004844446339,1,medium,established
345,4.9,21.4,0.428,1,-0.032960696728227386,2.48680727252586,2,low,established
346,3.5,18.1,0.465,0,-0.03291581997459534,0.31889734572494277,2,low,established
347,4.6,27.2,0.426,1,0.09136426352915859,2.2172807730280004,7,low,established
348,17.5,16.3,0.854,1,0.000805787357598244,-1.1674611117479587,3,high,new
349,10.2,15.9,0.805,3,0.12643594031778765,-1.237528476997904,8,medium,new
350,16.5,1.0,0.878,1,0.13213028555398418,-0.39573684380902274,9,high,new
351,7.4,34.2,0.522,2,0.07180881305954695,0.34136765500349237,6,medium,established
352,23.6,32.6,0.99,0,-0.04077820870911755,0.40221333100500356,2,high,established
353,10.0,32.0,0.683,3,0.1098541930891506,0.4416464390132893,8,medium,established
354,11.1,40.8,0.745,2,0.09590931003403838,-0.6381100463349996,7,medium,established
355,6.6,74.2,0.852,2,-0.14781144647633337,0.8287917558991688,1,medium,long_tenure
356,9.5,34.2,0.628,4,0.051415198103301245,0.4462092081300718,5,medium,established
357,5.0,12.2,0.398,0,0.17413880884274485,-1.9428219760436582,10,low,new
358,0.0,24.3,0.221,0,-0.013818280405617445,0.3592724728680723,3,low,established
359,6.1,76.5,0.537,0,-0.31809741914305834,0.612770834099772,1,medium,long_tenure
360,7.0,37.4,0.613,7,0.12164690166820265,1.2608164233468713,8,medium,established
361,2.9,31.0,0.3,3,0.019050041439715247,0.30097476127059714,4,low,established
362,13.1,10.4,0.726,0,0.10140414246806924,0.7923263680186713,7,high,new
363,16.1,13.6,0.907,1,-0.05590767712673177,0.4165964663912461,2,high,new
364,19.8,14.6,0.985,0,0.12261160664314529,0.5467599335453305,8,high,new
365,9.4,30.4,0.563,6,0.08405131532810385,-0.2739918033640918,7,medium,established
366,4.8,76.0,0.739,0,-0.016295633895789325,-0.7956808549966519,3,low,long_tenure
367,1.7,1.0,0.498,0,0.18173176269143146,-1.08001844133579,10,low,new
368,8.0,31.4,0.716,4,0.02205409205341009,0.5282260513209313,4,medium,established
369,4.2,61.0,0.879,1,0.17377782693519767,0.6696471777317573,10,low,long_tenure
370,5.3,5.5,0.718,0,0.136798093954598,1.790726469396791,9,low,new
371,8.2,30.1,0.51,2,0.008259839847305404,-1.2273074648002797,4,medium,established
372,14.4,7.3,0.849,0,0.0019581272557812834,0.5628359968922154,3,high,new
373,8.2,57.7,0.647,0,0.12180260888864038,-0.5352524116379676,8,medium,long_tenure
374,6.8,84.2,0.813,0,0.14421957162031307,-0.3443223846815085,9,medium,long_tenure
375,14.3,28.1,0.802,0,0.06328288725221032,-0.4005448462067604,6,high,established
376,16.5,22.9,0.99,0,0.07449049613205319,-1.8709706034264397,6,high,established
377,2.7,26.6,0.411,0,-0.02005304540373597,0.43738797400985613,3,low,established
378,5.8,60.0,0.665,0,0.061509248368241294,-1.9637272733298552,6,low,long_tenure
379,3.6,86.0,0.551,1,-0.2691107627087685,0.4646572699537913,1,low,long_tenure
380,4.7,31.6,0.284,1,0.10362001472072731,-0.9057878238037719,8,low,established
381,11.9,22.0,0.559,0,-0.11951864265210098,-1.0423456241360278,1,medium,established
382,6.4,5.2,0.573,1,0.10055585568886327,0.5332019828297794,7,medium,new
383,8.5,28.8,0.353,2,-0.12812000971959042,-0.6314881803277822,1,medium,established
384,6.2,61.3,0.817,1,0.16955748002960397,-0.8429620562504976,9,medium,long_tenure
385,10.3,44.9,0.577,0,0.17418632774770243,-0.6681665398314036,10,medium,established
386,1.5,27.1,0.312,0,0.0932604538730132,-0.8411691877640293,7,low,established
387,10.9,27.8,0.618,5,0.10633245948542733,-0.21394272790647562,8,medium,established
388,8.9,28.4,0.505,1,-0.10629382461651896,-0.7683382839941385,1,medium,established
389,17.3,21.3,0.921,1,0.025919422168928636,1.3358546727849467,4,high,established
390,9.0,14.7,0.447,0,0.04087355339390069,0.5290833226411854,5,medium,new
391,7.4,38.6,0.766,1,0.11295121522068634,-1.0905295685922682,8,medium,established
392,15.6,10.0,0.91,1,0.17878286146202915,-1.0390631174590959,10,high,new
393,6.5,25.8,0.538,5,-0.0223777996191316,0.24786726873921372,3,medium,established
394,9.1,24.6,0.465,1,0.024108539458721486,0.5940609989719965,4,medium,established
395,16.7,29.6,0.99,0,0.005963040864913032,0.6379406457943141,4,high,established
396,8.1,58.6,0.593,0,0.0907347592663782,-2.1131408097063824,7,medium,long_tenure
397,3.2,38.5,0.394,1,0.005140951681350545,-1.1832935432199614,3,low,established
398,14.7,37.4,0.99,1,0.008643450738465015,-1.5187247494757137,4,high,established
399,8.9,53.1,0.866,0,-0.09623837767849332,1.0506990455676704,1,medium,long_tenure
400,7.6,26.9,0.668,0,0.09078265219282017,-0.6050749169864933,7,medium,established
401,4.9,74.5,0.625,0,0.25206109088794143,-2.0988249698394728,10,low,long_tenure
402,0.0,17.9,0.429,1,-0.0011458613182716336,-1.0906725116393305,3,low,new
403,2.9,11.6,0.38,2,0.13350891962807385,0.42068254708595765,9,low,new
404,12.3,8.9,0.861,0,0.15764948593537303,0.8361376869400389,9,high,new
405,2.2,17.0,0.391,0,0.07956151471521666,2.6298347114817364,7,low,new
406,3.4,37.6,0.53,1,0.05637239174432775,-1.0285760727874613,6,low,established
407,15.6,17.9,0.89,0,0.026933521144792322,0.48704308869743934,4,high,new
408,2.7,37.4,0.58,1,0.009170520368440715,-1.2294864560887024,4,low,established
409,21.9,21.9,0.887,2,-0.07955494619550119,0.5137128237136084,1,high,established
410,1.1,18.3,0.39,0,0.059278440355498736,0.3388845767513835,6,low,established
411,12.3,26.3,0.731,1,0.09628583379131442,-0.9871769151914551,7,high,established
412,8.6,37.7,0.592,2,0.05303669559057575,0.5076261477631171,5,medium,established
413,14.2,25.8,0.886,0,0.053735173546862615,1.3845221828953653,5,high,established
414,6.1,34.0,0.434,1,0.0471997954752432,0.3442159190547961,5,medium,established
415,14.8,12.9,0.99,0,0.1427432720600672,0.6418516074163821,9,high,new
416,13.8,18.1,0.934,0,-0.011078319562134821,1.3394908693189889,3,high,established
417,20.8,23.0,0.99,2,0.0235078583803776,0.5024538195573689,4,high,established
418,0.0,17.4,0.404,1,0.15326036793693779,2.871796565878844,9,low,new
419,15.3,2.4,0.99,0,0.09744897115470501,1.3387648175785105,7,high,new
420,5.0,12.3,0.456,0,0.2291581274154729,-0.8606258412478893,10,low,new
421,12.8,28.1,0.687,3,0.022470752966747155,-0.6021459132678804,4,high,established
422,14.9,23.9,0.99,2,-0.08937314684976386,-1.1898835119722357,1,high,established
423,23.2,31.1,0.796,1,0.1973670643110064,0.3890034540992239,10,high,established
424,18.0,1.0,0.908,1,0.16535208310835828,0.4527883233275456,9,high,new
425,2.6,23.8,0.695,1,0.18315215689868783,0.5854773803270064,10,low,established
426,0.6,17.7,0.553,1,0.11616660705522032,0.40275706049280574,8,low,new
427,16.6,25.5,0.99,0,-0.005407463874187361,1.2215605514284102,3,high,established
428,1.4,15.7,0.442,2,0.16397278265109128,0.42165325043402646,9,low,new
429,17.5,10.8,0.99,0,0.07571920527922274,-0.34959323686288324,6,high,new
430,3.3,5.1,0.358,1,0.12906450253385693,-0.9266092706205563,8,low,new
431,1.3,27.8,0.266,0,0.07932136406830684,0.3234279164762094,7,low,established
432,1.9,20.1,0.399,1,-0.0048869014567280685,0.3258100848508527,3,low,established
433,11.3,23.2,0.722,1,-0.04046215694322887,0.8738390313442805,2,medium,established
434,0.0,18.9,0.311,0,0.06254895378190872,-1.2213609412763053,6,low,established
435,18.8,29.5,0.738,0,0.18187040264756318,1.144446234168257,10,high,established
436,18.9,3.9,0.711,1,0.14051307950364897,-0.6169370324894385,9,high,new
437,15.1,5.9,0.981,0,-0.1129019991763602,-1.5603400016593882,1,high,new
438,4.2,77.0,0.481,0,0.025852341166623757,0.5777559261930962,4,low,long_tenure
439,6.0,22.9,0.49,0,-0.18552303156679603,0.5127811119161039,1,low,established
440,7.7,39.0,0.554,4,0.008461070303277397,-0.3447792401183045,4,medium,established
441,0.4,26.8,0.345,2,0.08234798639057041,0.5614142963658729,7,low,established
442,21.2,15.6,0.79,1,0.052009922505958,1.4082492079402258,5,high,new
443,2.1,17.8,0.453,1,0.21929719169865133,0.46211114457407654,10,low,new
444,12.0,26.0,0.817,1,0.16178584303042187,-1.3526211312203433,9,medium,established
445,16.8,29.9,0.899,0,0.0877329966981441,1.3030852643194222,7,high,established
446,8.8,44.0,0.634,0,0.07358835144408889,0.8293721351304304,6,medium,established
447,8.5,7.8,0.497,1,0.08437077173113951,-1.2023588376216487,7,medium,new
448,8.0,46.7,0.693,2,0.09653222818562242,1.528741875368704,7,medium,established
449,15.0,11.7,0.918,0,-0.0478746544566197,-0.4827415238898982,2,high,new
450,9.9,21.9,0.474,2,-0.06983909198557058,-1.3954594503748863,2,medium,established
451,16.5,14.0,0.951,0,0.12145543448644525,1.1316712393695587,8,high,new
452,5.1,32.0,0.502,0,0.13616120606474927,-0.7375353127387039,9,low,established
453,9.7,37.5,0.57,4,-0.017662287287873325,0.3689708549565653,3,medium,established
454,16.4,12.9,0.868,0,-0.030966482885948134,-1.7539419209351954,2,high,new
455,14.9,26.1,0.99,0,0.016775395716242557,-0.5953323361288687,4,high,established
456,18.2,17.7,0.758,1,0.008414927517100516,0.9024068330391567,4,high,new
457,3.5,15.1,0.484,0,0.13774516030739356,-0.7300861745907686,9,low,new
458,10.2,53.5,0.755,1,-0.022892447117890558,-1.0581870062012946,3,medium,long_tenure
459,8.2,26.9,0.392,1,0.13590024474505785,0.7963512555323693,9,medium,established
460,7.2,30.0,0.571,1,0.024095645281204187,0.4387168128448846,4,medium,established
461,15.5,14.5,0.546,1,-0.12614016876806236,0.6202694974318155,1,high,new
462,14.1,26.2,0.9,1,0.04900238907588536,0.8964742517694554,5,high,established
463,2.6,16.2,0.529,0,0.1105851547278151,0.42851098348575273,8,low,new
464,9.5,81.1,0.618,0,0.03390188648299313,1.3683714123884807,5,medium,long_tenure
465,10.2,14.2,0.932,1,0.14656214334590292,0.8488155896630517,9,medium,new
466,9.2,28.8,0.54,2,-0.05992256963546578,-0.6487265067372207,2,medium,established
467,11.2,22.6,0.742,3,0.037865781808601534,-0.6905619342355922,5,medium,established
468,5.2,10.3,0.49,1,0.1929330910721119,-1.1292580645396837,10,low,new
469,21.6,10.2,0.912,0,-0.015761546698999974,-1.6157606787312346,3,high,new
470,7.9,83.2,0.802,0,0.1208110621423315,-0.6381258929585434,8,medium,long_tenure
471,5.7,63.7,0.464,0,-0.19032306291500936,-0.4438718533697467,1,low,long_tenure
472,6.5,52.5,0.687,0,0.2501341797405839,-0.3906375762746852,10,medium,long_tenure
473,17.3,1.0,0.821,0,0.1614762559424593,0.7829574526761827,9,high,new
474,17.3,1.0,0.852,0,0.10425788886788027,-0.4097983847500106,8,high,new
475,16.6,9.6,0.847,0,0.14943659935974443,-1.7613468549954874,9,high,new
476,5.7,54.4,0.534,0,0.026653171974727222,1.97981690196316,4,low,long_tenure
477,11.0,59.3,0.458,0,0.043299455700118894,-0.4634993575009255,5,medium,long_tenure
478,14.2,3.7,0.633,2,0.06118979206395287,0.8251527693915577,6,high,new
479,9.1,29.9,0.583,0,-0.05668371282308848,-0.9074245570196298,2,medium,established
480,12.9,74.3,0.607,0,0.009551090058585177,0.8412139726811665,4,high,long_tenure
481,10.3,81.5,0.724,0,0.04519425353519343,0.8750381201456653,5,medium,long_tenure
482,22.0,1.0,0.95,0,0.10381412695499385,0.37803914513650627,8,high,new
483,10.3,21.4,0.561,3,-0.05904861893300883,0.4019503426369898,2,medium,established
484,8.4,51.7,0.976,1,0.014939402195130796,-2.2493688264770855,4,medium,long_tenure
485,18.3,17.7,0.99,0,0.05555760417317227,-0.4701315452093028,6,high,new
486,6.8,47.4,0.909,1,0.010877062620307564,0.7514570196787693,4,medium,established
487,9.1,82.2,0.594,1,0.13003345770138622,0.710029138158734,8,medium,long_tenure
488,19.6,16.5,0.927,0,0.09640517473664498,1.5382305826213547,7,high,new
489,11.2,29.5,0.454,1,-0.005086295685691802,0.621259011271967,3,medium,established
490,8.9,50.1,0.554,1,-0.007033729464592214,2.097748448369196,3,medium,long_tenure
491,9.5,30.8,0.526,1,0.019987784027015055,-0.5752350768855569,4,medium,established
492,11.0,35.8,0.92,4,0.07565096205903683,-0.7522480895021635,6,medium,established
493,11.0,22.0,0.514,4,0.07042695897703322,0.467477843314255,6,medium,established
494,10.0,45.6,0.614,3,0.08264727083410169,-1.0026855117661766,7,medium,established
495,5.4,14.7,0.27,0,-0.0035674991659988458,0.3918240850985164,3,low,new
496,6.8,57.2,0.649,2,0.08993700359546569,-1.3329417213798964,7,medium,long_tenure
497,6.2,69.6,0.541,0,0.07166886727948484,-2.319401850922505,6,medium,long_tenure
498,10.2,34.3,0.691,6,0.1430763654527863,1.3175651266866197,9,medium,established
499,10.2,50.3,0.443,0,-0.0718247841758332,-0.6753085276115145,1,medium,long_tenure
500,9.9,72.9,0.627,0,0.05120845071792361,-0.4197986831389225,5,medium,long_tenure
501,2.7,5.7,0.227,4,0.14836900888055876,-0.5166164610022148,9,low,new
502,4.1,3.2,0.376,1,0.0504730259492296,0.35570155738319575,5,low,new
503,1.3,15.3,0.398,2,0.11197198814024122,0.3696430210601618,8,low,new
504,4.2,85.5,0.574,0,0.025164178343141917,0.7614421213290891,4,low,long_tenure
505,9.2,53.8,0.535,3,-0.022830830225251626,0.3688362510661686,3,medium,long_tenure
506,8.2,16.6,0.537,1,0.08492883575389977,-1.3668369249713765,7,medium,new
507,8.3,53.9,0.879,0,-0.05468871616442886,-0.34790647417121817,2,medium,long_tenure
508,9.7,2.3,0.467,1,0.06120291333202342,-1.3908081634212732,6,medium,new
509,7.6,62.9,0.545,0,-0.028548247547365076,-0.7637948443634919,2,medium,long_tenure
510,16.1,17.9,0.907,1,0.08600017948738375,0.47558524267439534,7,high,new
511,13.3,25.5,0.861,0,-0.037041182490990525,-0.6227864613491472,2,high,established
512,3.6,32.9,0.528,0,0.058923363516876215,0.6222878471012339,6,low,established
513,12.8,13.6,0.932,1,0.07339408880015473,-0.3749156596163673,6,high,new
514,11.8,22.7,0.726,1,-0.03484721293977263,-0.8061428274379224,2,medium,established
515,4.8,53.6,0.761,0,-0.1643845810487898,0.718797463971486,1,low,long_tenure
516,16.2,22.4,0.99,0,-0.06267817242305325,0.8524783985331097,2,high,established
517,6.0,55.9,0.804,0,0.128422870336192,1.0352502736774714,8,low,long_tenure
518,3.2,27.5,0.373,1,-0.06070281882118615,-0.8690617190239744,2,low,established
519,17.1,20.5,0.933,0,0.03526887942361648,-0.6499403656780451,5,high,established
520,0.3,22.8,0.3,1,0.041170000401702794,-0.9209098150807161,5,low,established
521,4.7,31.5,0.424,1,-0.00827134566088557,-1.0035299481533686,3,low,established
522,10.3,43.2,0.684,0,0.05615387645645439,-2.055024337925719,6,medium,established
523,18.5,3.2,0.83,0,0.02819354253118286,-1.032028359190347,4,high,new
524,10.4,27.8,0.628,2,-0.012052924473082467,1.3039867356948758,3,medium,established
525,15.9,1.0,0.918,1,0.08719720043353461,0.5335789530934729,7,high,new
526,6.3,57.1,0.591,0,0.07996167148930762,0.7534700834650043,7,medium,long_tenure
527,4.3,17.5,0.584,0,0.1392890896538306,2.1419987469076522,9,low,new
528,9.0,37.7,0.404,2,-0.07565151377256263,-0.8731489663133347,1,medium,established
529,5.2,23.7,0.445,2,0.12476809806304476,0.4672903934705088,8,low,established
530,7.7,74.4,0.479,0,-0.04483998740202852,-0.7621635845551202,2,medium,long_tenure
531,10.5,34.6,0.647,4,0.03967608411496083,1.673907002328975,5,medium,established
532,9.1,24.6,0.538,5,-0.010780561010754296,-0.22167801814712393,3,medium,established
533,8.6,63.6,0.745,2,0.17757383138608984,-0.768655377251082,10,medium,long_tenure
534,8.3,39.8,0.446,1,0.04321709340268144,-1.272351704389477,5,medium,established
535,14.9,30.3,0.947,0,0.1847034252857264,1.085966086586496,10,high,established
536,18.7,14.4,0.66,2,0.12779128528325925,0.8838876965198864,8,high,new
537,3.7,11.2,0.658,1,0.2069102053090103,0.6526299652140357,10,low,new
538,17.3,1.0,0.881,1,0.06400707158717706,-0.45970281275158953,6,high,new
539,14.7,12.1,0.944,0,0.028724937982766565,0.6396954993177442,4,high,new
540,0.0,1.0,0.364,2,0.08903691616870407,0.2904612886998984,7,low,new
541,1.9,43.5,0.326,0,-0.02759737747652934,0.49032256214791026,2,low,established
542,8.9,38.2,0.542,5,0.1840114399119818,-1.5863909744608595,10,medium,established
543,4.8,14.4,0.451,2,0.24004940690343163,-1.0576874687608395,10,low,new
544,6.5,8.7,0.493,1,0.004926220428755701,0.45256272220686666,3,medium,new
545,18.2,28.3,0.933,1,0.1620102291175821,0.5004436178577047,9,high,established
546,3.8,48.6,0.537,0,0.21755033935710613,-0.7172875540068228,10,low,long_tenure
547,9.0,49.8,0.842,1,0.23827029654443796,-0.5484573397308175,10,medium,long_tenure
548,18.0,6.8,0.937,0,-0.041182021512486774,-0.33505573594586563,2,high,new
549,5.1,23.4,0.362,0,0.19057058100313334,-0.8407741907605233,10,low,established
550,9.4,69.4,0.687,2,-0.1757299965347796,-0.6694655886801432,1,medium,long_tenure
551,2.8,76.3,0.668,0,0.2071340032691345,-0.6526636165003148,10,low,long_tenure
552,13.3,28.5,0.881,1,0.16186802568602787,0.8521509150905613,9,high,established
553,19.7,16.0,0.868,0,0.1942040927538976,-0.2724708136381774,10,high,new
554,3.7,34.2,0.538,0,0.1290917429426019,-1.6133096721794091,8,low,established
555,22.0,7.9,0.99,0,-0.03962734916097506,-0.4089086473888567,2,high,new
556,12.5,1.0,0.676,0,0.07716771247907761,-0.5992686307349753,6,high,new
557,20.2,7.9,0.99,1,0.017765625862277177,1.3138137971888182,4,high,new
558,6.4,52.3,0.642,0,-0.05547867325279775,-0.5200764025419156,2,medium,long_tenure
559,11.3,23.4,0.616,3,-0.048123612942525804,0.3847230871046227,2,medium,established
560,7.2,50.5,0.789,0,0.09159265592302496,1.1492513244242835,7,medium,long_tenure
561,16.3,10.5,0.608,0,0.06713409058969402,0.9113512698792713,6,high,new
562,17.6,23.4,0.99,0,-0.09818179525476604,-0.9070146423018881,1,high,established
563,2.8,42.6,0.571,0,0.08233273140159142,0.5876903271555237,7,low,established
564,11.2,10.3,0.514,2,-0.04978712477828287,1.2435626051507547,2,medium,new
565,8.3,15.5,0.437,2,0.1455123546133249,-1.3230901942354159,9,medium,new
566,9.5,21.5,0.77,1,0.08860565560890207,-1.056746043162528,7,medium,established
567,0.0,31.2,0.237,1,-0.07291535415999738,0.24506039275619965,1,low,established
568,15.1,13.5,0.946,0,0.2706505646510039,-0.8077446051211774,10,high,new
569,11.4,53.3,0.753,0,-0.05039560567097746,-0.39870222726827526,2,medium,long_tenure
570,10.9,39.6,0.634,2,0.01025320515627521,-0.7473449271356029,4,medium,established
571,10.4,73.5,0.702,0,0.11665245925439903,-0.5612792300802274,8,medium,long_tenure
572,4.6,21.8,0.401,0,0.06987703416437929,-0.9567503907955912,6,low,established
573,12.5,52.2,0.691,2,0.1393199985623123,-1.7451274474240486,9,high,long_tenure
574,5.3,25.2,0.352,1,0.004129801746492334,0.29448343810111477,3,low,established
575,2.7,19.2,0.366,1,0.023793613288603733,0.34226712282678395,4,low,established
576,10.3,59.1,0.644,0,0.06605595987957222,-0.5066815182785258,6,medium,long_tenure
577,7.0,15.9,0.261,1,0.2645193255578228,-0.921755903317655,10,medium,new
