customer_id,age,tenure_months,annual_income,avg_balance,baseline_sessions_30d,digital_transaction_share,support_tickets_90d,product_count,prior_nps,missed_payment_flag,metro_flag,treated,true_propensity,true_retention_effect,pre_avg_active_days,post_avg_active_days,post_sessions_total,retained_30d,churned_30d
211,52,19.9,73766.0,5246.27,10.4,0.729,2,2,-11.0,0,0,1,0.62737,0.03,1.79,2.222,48.2,1,0
212,40,15.7,92281.0,9064.33,7.0,0.755,1,2,-5.0,0,1,0,0.3726,0.123,1.706,1.605,40.0,1,0
213,32,14.4,74973.0,12875.01,12.9,0.941,0,2,49.0,0,1,0,0.39774,0.078,1.705,1.561,36.3,1,0
214,26,24.5,48814.0,6285.33,2.7,0.322,3,2,21.0,0,0,0,0.2795,0.05,0.584,0.929,26.19,1,0
215,38,25.0,52088.0,6772.73,5.0,0.589,2,3,10.0,0,0,1,0.35806,0.075,0.932,0.936,27.12,0,1
216,39,31.3,62344.0,4257.65,5.1,0.397,1,1,-8.0,0,0,1,0.31168,0.075,0.491,0.621,21.75,0,1
217,27,16.9,65440.0,2199.32,19.2,0.787,0,4,57.0,0,1,0,0.32357,0.078,2.158,1.957,55.91,1,0
218,37,28.7,74542.0,7232.76,19.8,0.846,0,2,41.0,0,1,1,0.49458,0.048,3.033,3.231,72.85,1,0
219,51,17.7,55316.0,1748.14,1.6,0.486,2,2,22.0,0,1,0,0.35675,0.105,0.643,0.621,22.8,0,1
220,42,98.5,122395.0,50119.09,10.1,0.573,1,4,62.0,0,1,0,0.22166,0.03,2.612,1.864,37.43,1,0
221,42,55.2,149393.0,220441.6,8.2,0.672,1,4,-6.0,0,1,0,0.32331,0.03,1.05,1.247,34.65,0,1
222,43,51.2,160288.0,22092.27,1.5,0.445,0,5,57.0,0,1,0,0.21657,0.075,0.71,0.363,14.3,1,0
223,49,18.7,122400.0,53477.64,8.1,0.775,2,4,-10.0,0,0,1,0.39212,0.048,0.436,1.357,29.63,0,1
224,42,19.5,72399.0,4126.9,3.3,0.387,1,2,-6.0,0,1,0,0.32882,0.075,0.444,0.232,9.78,0,1
225,28,1.0,116866.0,2764.39,19.3,0.99,0,2,36.0,0,1,1,0.53025,0.078,3.332,3.797,77.58,1,0
226,35,25.5,47300.0,1788.84,2.1,0.451,0,3,-10.0,0,0,0,0.36303,0.075,1.129,0.858,22.69,0,1
227,23,1.0,49327.0,20932.41,17.5,0.944,0,3,54.0,0,0,1,0.46265,0.078,2.252,2.549,58.53,1,0
228,44,32.9,71720.0,11021.9,8.7,0.465,1,3,-28.0,0,0,0,0.33867,0.03,1.41,0.921,29.87,1,0
229,35,14.8,90770.0,5536.94,5.1,0.506,1,3,15.0,0,0,1,0.32879,0.105,0.286,0.672,20.59,1,0
230,27,11.4,91840.0,3942.55,14.5,0.819,0,2,57.0,0,1,0,0.40588,0.078,1.383,0.839,28.91,1,0
231,33,23.3,105405.0,5954.11,20.1,0.903,1,4,48.0,0,1,1,0.60187,0.048,1.401,1.922,50.11,1,0
232,48,89.6,69574.0,31819.12,7.5,0.786,0,4,-5.0,0,1,0,0.35385,0.093,0.244,0.216,17.3,0,1
233,33,9.1,82751.0,3756.35,6.9,0.478,0,2,-15.0,0,0,0,0.29292,0.105,0.527,0.431,16.38,0,1
234,38,29.2,78826.0,25337.58,11.3,0.491,4,3,-10.0,0,0,0,0.49662,0.005,1.181,1.451,33.7,0,1
235,41,13.3,38887.0,1441.14,3.3,0.44,0,2,10.0,0,1,0,0.23431,0.105,1.387,0.997,27.36,0,1
236,47,11.6,71729.0,4561.37,1.0,0.421,1,1,28.0,0,1,0,0.22381,0.105,0.037,0.396,14.98,0,1
237,53,53.4,144462.0,30519.09,4.9,0.601,0,4,-21.0,0,1,0,0.15879,0.075,0.204,0.087,8.48,0,1
238,41,31.9,65397.0,2168.93,8.4,0.428,0,2,-4.0,0,1,0,0.388,0.03,0.474,0.981,23.94,0,1
239,28,10.1,99533.0,9033.96,16.4,0.984,0,2,60.0,0,1,1,0.40921,0.078,2.325,2.67,54.72,1,0
240,24,43.0,85363.0,1740.46,11.3,0.821,0,2,38.0,0,1,1,0.31974,0.048,1.902,2.144,53.14,1,0
241,40,27.0,39641.0,644.31,6.8,0.392,1,2,1.0,0,1,1,0.46215,0.075,1.157,1.458,37.15,0,1
242,36,9.9,56765.0,3471.4,0.0,0.538,2,2,-21.0,0,1,0,0.30263,0.105,0.005,0.102,6.88,0,1
243,19,11.6,49105.0,4113.44,13.8,0.952,0,2,64.0,0,1,0,0.3941,0.078,2.329,2.054,47.19,1,0
244,36,21.4,85791.0,3320.42,9.2,0.731,2,3,-17.0,0,0,1,0.46636,0.03,1.227,1.797,47.5,0,1
245,37,40.6,105017.0,2631.57,15.8,0.748,5,2,13.0,0,1,0,0.62239,0.005,2.281,1.857,46.02,0,1
246,31,2.3,42197.0,10522.59,6.7,0.28,1,3,38.0,0,1,1,0.27424,0.105,0.62,1.135,28.74,1,0
247,48,14.9,60062.0,10809.24,7.7,0.622,0,3,17.0,0,1,0,0.37963,0.105,1.836,1.667,35.33,0,1
248,52,54.9,108746.0,32411.25,8.1,0.584,1,5,33.0,0,1,0,0.30982,0.03,1.941,2.0,47.01,0,1
249,59,70.2,122083.0,133305.71,10.5,0.508,0,3,25.0,0,1,0,0.28006,0.03,1.086,0.398,13.68,1,0
250,51,76.8,154255.0,62182.68,11.8,0.553,0,4,24.0,0,1,0,0.25817,0.03,1.21,1.163,31.25,0,1
251,39,47.6,63882.0,25266.3,8.3,0.557,4,2,29.0,0,1,0,0.41577,0.005,0.454,0.335,17.92,0,1
252,28,28.4,70367.0,1393.25,3.9,0.398,1,2,6.0,0,1,0,0.329,0.075,0.735,0.262,19.17,0,1
253,49,61.0,183995.0,14504.09,5.8,0.573,1,4,54.0,0,1,0,0.30017,0.075,1.217,0.932,21.23,1,0
254,29,25.5,102331.0,6720.59,17.8,0.898,0,3,53.0,0,0,1,0.41422,0.048,1.338,1.604,39.84,1,0
255,19,2.3,56195.0,5891.45,18.8,0.99,1,2,36.0,0,0,1,0.5041,0.078,2.642,3.18,69.22,0,1
256,31,1.0,85776.0,6759.12,0.0,0.24,1,1,5.0,0,0,0,0.29317,0.105,1.152,0.697,21.24,0,1
257,33,27.2,87652.0,1039.35,3.4,0.555,1,1,32.0,0,1,0,0.29322,0.075,1.157,0.988,29.62,0,1
258,32,3.9,115579.0,7109.38,12.7,0.898,1,2,45.0,0,1,1,0.49544,0.078,1.379,1.721,37.06,1,0
259,32,15.2,72830.0,8560.02,16.4,0.852,0,2,35.0,0,1,1,0.38996,0.078,2.336,2.303,57.76,0,1
260,34,32.4,58772.0,14701.56,5.7,0.368,2,3,-23.0,1,1,0,0.40185,0.075,1.727,1.288,31.31,0,1
261,32,19.0,58264.0,3454.67,12.4,0.984,0,1,50.0,0,1,0,0.44131,0.048,2.4,2.035,51.41,1,0
262,34,33.3,43819.0,4202.64,7.5,0.271,1,1,0.0,0,0,0,0.2727,0.075,0.21,0.214,14.53,0,1
263,29,72.0,138436.0,19328.08,7.6,0.731,0,5,45.0,0,1,0,0.34337,0.075,0.446,0.401,17.28,1,0
264,26,18.3,95550.0,3719.77,15.8,0.99,1,2,92.0,0,1,1,0.5298,0.048,1.384,2.143,48.97,0,1
265,43,16.7,83957.0,1523.03,5.7,0.289,0,2,20.0,0,1,0,0.25054,0.105,0.961,0.903,24.38,1,0
266,18,17.3,66662.0,2748.2,18.6,0.99,3,3,78.0,0,1,0,0.5576,0.053,1.159,1.095,26.72,0,1
267,30,8.8,75210.0,3847.61,14.9,0.903,1,2,30.0,0,1,0,0.5001,0.078,2.161,1.672,38.25,0,1
268,40,13.6,73892.0,3270.58,14.9,0.67,1,4,57.0,0,1,0,0.42886,0.06,0.924,0.746,22.76,1,0
269,24,47.4,64021.0,2747.97,14.9,0.767,0,2,68.0,0,1,0,0.40904,0.048,2.046,2.081,50.14,1,0
270,29,18.2,92702.0,1933.51,18.9,0.92,0,2,70.0,0,1,1,0.40103,0.048,2.5,2.962,62.15,0,1
271,20,21.4,83823.0,16099.52,15.8,0.944,0,3,68.0,0,1,0,0.36611,0.048,2.993,2.771,55.06,0,1
272,40,7.5,78967.0,3250.18,15.2,0.726,2,3,44.0,0,1,1,0.5048,0.06,1.572,1.955,48.96,1,0
273,28,28.2,83720.0,5576.46,17.1,0.903,2,1,61.0,0,1,0,0.52576,0.048,1.963,1.939,39.0,1,0
274,38,40.1,85016.0,2550.04,13.9,0.681,1,3,-27.0,0,1,0,0.44672,0.03,2.332,1.973,49.4,0,1
275,47,40.2,84786.0,19334.93,9.2,0.7,3,4,23.0,1,1,0,0.53283,0.005,1.669,1.658,37.54,0,1
276,54,64.6,110042.0,35672.87,7.3,0.595,0,5,16.0,0,0,0,0.32782,0.075,1.131,1.008,28.98,1,0
277,43,74.4,175785.0,23979.94,13.2,0.688,0,4,58.0,0,0,0,0.33146,0.03,1.682,1.661,35.97,1,0
278,44,77.3,147851.0,24116.45,11.6,0.758,2,5,54.0,0,0,0,0.37656,0.048,2.404,1.864,45.85,0,1
279,38,25.4,52467.0,5278.96,7.7,0.524,2,1,30.0,0,0,0,0.34962,0.075,0.513,0.492,25.04,0,1
280,31,20.6,62852.0,440.04,3.1,0.528,1,2,49.0,0,0,0,0.27155,0.075,0.386,0.208,14.16,0,1
281,18,26.7,83408.0,2633.6,14.4,0.912,1,2,64.0,0,1,0,0.35455,0.048,2.136,1.689,44.64,0,1
282,29,5.2,101780.0,4164.82,11.0,0.89,0,2,19.0,0,0,1,0.3457,0.078,1.135,1.473,30.82,0,1
283,19,7.4,57298.0,4133.73,18.6,0.93,2,2,55.0,0,1,0,0.61936,0.078,2.878,2.679,59.46,1,0
284,40,15.4,108688.0,22931.93,16.2,0.816,2,4,8.0,0,1,1,0.63043,0.078,2.015,2.288,48.21,1,0
285,39,10.1,72452.0,6423.77,4.1,0.712,3,2,-10.0,0,1,0,0.36167,0.08,1.32,0.992,30.99,0,1
286,43,71.9,120373.0,60909.15,11.2,0.472,1,5,26.0,0,0,0,0.33481,0.03,0.235,0.139,14.21,0,1
287,24,4.4,65747.0,14609.25,15.1,0.845,0,2,56.0,0,1,0,0.34112,0.078,1.58,1.733,41.3,0,1
288,36,56.3,105307.0,49483.29,7.4,0.636,1,4,18.0,0,1,0,0.39339,0.075,2.273,1.713,45.04,1,0
289,30,28.4,44998.0,5162.71,4.9,0.642,2,3,-23.0,0,0,1,0.38277,0.075,0.064,0.625,21.4,0,1
290,36,16.5,91253.0,1952.6,17.3,0.972,1,1,54.0,0,1,1,0.6275,0.078,1.571,2.212,43.96,0,1
291,51,17.9,100723.0,4870.2,5.9,0.594,1,2,32.0,0,1,1,0.29069,0.105,1.88,1.813,39.15,1,0
292,34,15.2,49106.0,13109.59,15.9,0.909,0,2,44.0,0,1,1,0.40856,0.078,1.643,2.117,56.93,1,0
293,34,21.3,45646.0,4278.01,3.4,0.351,1,1,54.0,0,1,1,0.26425,0.075,1.262,1.192,32.66,0,1
294,26,10.6,93099.0,10032.39,23.1,0.884,0,2,37.0,0,1,1,0.58274,0.078,2.115,2.259,48.91,1,0
295,28,12.7,58277.0,16173.56,1.3,0.395,0,3,23.0,0,1,0,0.26475,0.105,0.821,0.643,20.92,1,0
296,49,35.0,73909.0,5170.17,2.6,0.487,1,1,16.0,1,0,0,0.36025,0.075,1.052,0.606,17.21,0,1
297,34,1.0,57402.0,1466.97,6.4,0.313,0,1,3.0,0,1,0,0.28625,0.105,0.22,0.239,10.76,0,1
298,50,19.5,50439.0,3101.24,1.8,0.411,0,2,35.0,0,1,1,0.26409,0.075,0.494,0.644,25.67,0,1
299,45,16.4,55510.0,7310.06,1.6,0.608,1,1,-7.0,0,0,0,0.41929,0.105,1.058,0.655,21.27,1,0
300,26,36.0,37845.0,6805.52,12.1,0.61,4,3,-47.0,1,1,0,0.65239,0.005,0.753,0.759,22.75,0,1
301,30,4.5,43328.0,7983.05,6.1,0.314,0,1,8.0,0,1,0,0.25099,0.105,1.153,1.086,24.55,0,1
302,24,10.0,98177.0,4308.41,17.3,0.863,0,1,39.0,0,1,0,0.48075,0.078,2.668,2.491,65.04,0,1
303,37,29.8,99333.0,9941.99,9.5,0.344,2,2,12.0,0,1,0,0.27345,0.03,1.265,1.057,26.0,0,1
304,49,74.8,201728.0,25476.44,6.1,0.634,0,3,10.0,0,1,0,0.28257,0.075,1.483,1.29,31.18,1,0
305,56,26.0,66458.0,3327.8,3.8,0.611,1,2,20.0,0,1,0,0.22927,0.075,2.187,1.688,41.49,1,0
306,41,47.8,75047.0,36738.55,7.8,0.509,0,3,42.0,0,1,0,0.29054,0.075,2.719,2.58,52.47,1,0
307,51,56.2,116257.0,11247.92,10.3,0.48,1,3,40.0,0,0,0,0.30439,0.03,1.432,1.439,45.03,1,0
308,42,41.6,102958.0,6003.88,10.1,0.518,2,3,12.0,0,0,1,0.43696,0.03,0.795,0.919,27.98,0,1
309,29,1.6,117796.0,2018.78,13.5,0.99,3,2,44.0,0,1,1,0.55672,0.053,2.422,2.709,55.51,1,0
310,30,15.1,109799.0,3453.74,18.1,0.99,0,3,45.0,0,1,1,0.5516,0.078,2.437,2.278,55.12,1,0
311,42,61.9,129472.0,19084.56,3.5,0.689,0,5,43.0,0,0,0,0.24798,0.075,2.084,1.896,44.01,0,1
312,50,57.4,96977.0,61770.11,7.1,0.499,1,4,32.0,0,1,0,0.33132,0.075,0.771,0.73,20.98,0,1
313,33,48.3,75171.0,8752.04,12.9,0.898,0,3,18.0,0,1,0,0.36051,0.048,1.074,1.418,34.9,1,0
314,51,57.0,138553.0,46059.18,5.7,0.837,1,3,26.0,1,1,0,0.33813,0.093,1.02,0.764,24.1,0,1
315,53,67.4,210599.0,14037.94,13.2,0.606,0,5,29.0,0,0,0,0.25281,0.03,1.457,1.033,30.28,0,1
316,59,52.8,146754.0,30022.54,4.0,0.655,1,4,23.0,0,1,0,0.23061,0.075,1.792,1.555,42.44,0,1
317,56,68.3,138623.0,13330.58,5.8,0.666,0,5,28.0,0,1,0,0.25126,0.075,1.425,1.12,26.81,1,0
318,38,41.4,73443.0,7269.6,10.4,0.42,1,2,-5.0,0,0,0,0.354,0.03,1.227,1.034,29.27,0,1
319,21,8.9,84664.0,6854.47,14.7,0.99,0,2,39.0,0,1,0,0.46671,0.078,2.992,2.929,67.86,1,0
320,31,21.3,69873.0,5717.21,4.9,0.524,1,1,26.0,0,0,0,0.27088,0.075,0.885,0.856,19.53,0,1
321,33,11.3,48517.0,4079.45,8.4,0.211,0,3,27.0,0,1,0,0.28472,0.06,1.749,1.216,31.84,1,0
322,51,48.3,103720.0,72511.3,9.8,0.494,2,4,-11.0,0,1,0,0.46003,0.03,0.676,0.396,11.56,0,1
323,46,74.4,199798.0,37885.84,6.7,0.533,1,3,7.0,0,1,0,0.30008,0.075,1.161,0.818,25.3,0,1
324,31,24.4,46228.0,6873.18,8.6,0.672,3,3,-54.0,0,1,0,0.50639,0.005,0.46,0.33,11.77,0,1
325,27,1.0,91811.0,5293.56,5.9,0.347,1,1,5.0,0,1,0,0.34225,0.105,0.361,0.857,24.88,0,1
326,26,52.2,42982.0,14420.5,10.7,0.634,2,3,-14.0,0,0,0,0.48361,0.03,1.039,0.738,21.14,0,1
327,33,12.4,50386.0,2133.79,4.6,0.41,0,2,13.0,0,1,1,0.2786,0.105,0.94,1.191,25.98,0,1
328,28,28.0,93603.0,10234.66,10.0,0.598,2,3,8.0,0,1,0,0.3857,0.03,1.716,1.744,44.59,0,1
329,31,50.7,72007.0,6607.05,10.0,0.645,3,3,-9.0,0,1,1,0.41825,0.005,1.873,1.253,37.45,0,1
330,26,14.3,53265.0,1219.56,15.8,0.93,0,3,33.0,0,0,0,0.4189,0.078,2.816,2.857,60.96,0,1
331,26,20.0,66200.0,3993.55,2.9,0.428,1,2,10.0,0,1,1,0.25789,0.075,1.153,1.372,30.23,1,0
332,32,1.3,77387.0,1939.9,18.0,0.936,0,3,35.0,0,1,1,0.53435,0.078,1.555,2.253,52.27,0,1
333,43,11.4,67920.0,9902.5,9.8,0.614,3,2,-36.0,0,0,0,0.6033,0.035,1.172,0.936,26.67,0,1
334,31,20.0,49853.0,1105.9,0.0,0.407,1,1,28.0,0,1,0,0.22412,0.075,0.864,0.438,16.62,0,1
335,26,20.4,75293.0,2818.75,13.8,0.853,0,2,52.0,0,1,0,0.3435,0.048,3.034,2.62,57.23,1,0
336,42,34.7,61531.0,6035.16,7.7,0.797,2,3,20.0,0,1,1,0.33055,0.093,1.432,1.845,39.03,1,0
337,24,10.2,146651.0,9827.64,15.5,0.851,0,1,20.0,0,1,0,0.54423,0.078,1.5,1.452,32.37,1,0
338,30,22.2,55298.0,2120.87,7.8,0.58,2,1,-21.0,0,0,0,0.46792,0.075,1.929,1.346,39.37,0,1
339,37,1.0,68705.0,2237.47,24.6,0.825,0,2,26.0,0,1,0,0.52814,0.078,3.06,2.632,58.66,1,0
340,41,27.5,50973.0,3801.66,0.0,0.519,3,2,18.0,1,1,1,0.37318,0.05,1.196,0.774,28.08,0,1
341,33,17.9,122794.0,3908.07,16.8,0.99,0,2,60.0,0,1,0,0.51833,0.078,2.866,2.85,58.86,1,0
342,41,45.7,37901.0,5015.22,4.7,0.393,2,1,15.0,0,1,1,0.29691,0.075,1.011,1.34,36.3,0,1
343,21,22.1,65013.0,1554.09,4.0,0.357,1,3,13.0,0,1,0,0.321,0.075,1.03,0.844,29.79,0,1
344,47,19.7,67495.0,9175.13,10.5,0.543,2,2,8.0,0,1,1,0.41316,0.03,1.524,1.325,35.6,0,1
345,38,21.4,40174.0,14936.84,4.9,0.428,1,1,1.0,0,0,1,0.29478,0.075,0.057,0.045,5.73,1,0
346,42,18.1,47294.0,2567.88,3.5,0.465,0,1,30.0,1,0,0,0.18793,0.075,0.378,0.101,10.67,0,1
347,38,27.2,64271.0,3387.14,4.6,0.426,1,2,48.0,0,1,1,0.24863,0.075,1.042,1.119,32.08,1,0
348,29,16.3,60180.0,1528.67,17.5,0.854,1,2,24.0,0,1,1,0.47424,0.078,1.386,2.237,44.98,0,1
349,36,15.9,77227.0,4595.17,10.2,0.805,3,2,-13.0,0,1,0,0.54671,0.053,1.406,1.204,31.34,1,0
350,32,1.0,121220.0,6067.19,16.5,0.878,1,3,18.0,0,1,0,0.53275,0.078,2.413,1.984,48.42,1,0
351,36,34.2,75394.0,6455.99,7.4,0.522,2,3,-26.0,0,1,0,0.40282,0.075,0.728,0.187,16.68,0,1
352,35,32.6,51330.0,6709.06,23.6,0.99,0,2,51.0,0,1,1,0.56765,0.048,1.936,1.942,45.84,1,0
353,27,32.0,57285.0,10545.0,10.0,0.683,3,2,-40.0,0,1,0,0.37564,0.005,0.431,0.228,13.82,0,1
354,34,40.8,66660.0,3396.42,11.1,0.745,2,3,-23.0,0,1,1,0.45579,0.03,0.659,1.362,32.86,0,1
355,63,74.2,125480.0,61910.2,6.6,0.852,2,4,54.0,0,1,0,0.26441,0.093,0.621,0.874,27.46,0,1
356,34,34.2,75017.0,3566.9,9.5,0.628,4,2,-4.0,0,1,0,0.4248,0.005,1.239,1.167,33.85,0,1
357,33,12.2,64193.0,1824.7,5.0,0.398,0,1,25.0,0,1,1,0.25321,0.105,1.613,2.306,47.79,0,1
358,29,24.3,94140.0,3482.59,0.0,0.221,0,2,-15.0,0,1,0,0.21652,0.075,0.996,0.569,19.68,0,1
359,51,76.5,137861.0,88614.97,6.1,0.537,0,3,35.0,0,0,0,0.24453,0.075,1.383,1.232,38.41,0,1
360,33,37.4,52751.0,4165.86,7.0,0.613,7,3,28.0,1,1,1,0.62398,0.05,1.053,1.401,33.17,1,0
361,34,31.0,80565.0,3302.26,2.9,0.3,3,1,-3.0,0,1,0,0.29373,0.05,0.225,0.109,12.91,0,1
362,35,10.4,106885.0,4980.3,13.1,0.726,0,3,35.0,0,1,1,0.37948,0.06,3.325,3.27,75.58,1,0
363,24,13.6,80923.0,6898.9,16.1,0.907,1,3,55.0,0,1,1,0.54902,0.078,1.932,2.01,50.7,1,0
364,35,14.6,71108.0,9715.25,19.8,0.985,0,2,27.0,0,1,1,0.59841,0.078,2.66,3.005,65.35,1,0
365,44,30.4,85179.0,6152.09,9.4,0.563,6,3,6.0,1,0,1,0.59532,0.005,0.041,0.217,15.26,0,1
366,56,76.0,130355.0,61771.24,4.8,0.739,0,5,-0.0,0,1,0,0.26097,0.075,1.081,1.179,32.72,1,0
367,36,1.0,33869.0,7122.95,1.7,0.498,0,3,-36.0,0,1,0,0.25878,0.105,0.498,0.342,20.19,1,0
368,61,31.4,83831.0,25508.58,8.0,0.716,4,1,-2.0,1,1,0,0.599,0.005,1.256,0.949,24.51,0,1
369,56,61.0,175592.0,44344.38,4.2,0.879,1,4,15.0,0,1,0,0.42113,0.093,0.137,0.427,16.84,0,1
370,37,5.5,87063.0,3323.26,5.3,0.718,0,1,-1.0,0,0,1,0.30783,0.105,0.776,1.828,41.88,1,0
371,29,30.1,48435.0,2203.69,8.2,0.51,2,2,27.0,0,1,1,0.42301,0.03,1.907,1.918,44.75,0,1
372,28,7.3,80786.0,1743.22,14.4,0.849,0,2,56.0,0,1,1,0.44818,0.078,3.017,3.348,77.18,1,0
373,59,57.7,147549.0,26710.75,8.2,0.647,0,4,11.0,0,0,0,0.2832,0.03,2.223,1.884,39.19,1,0
374,61,84.2,141218.0,34424.05,6.8,0.813,0,4,44.0,0,1,0,0.21984,0.093,2.492,1.873,46.06,1,0
375,39,28.1,78394.0,4190.87,14.3,0.802,0,2,38.0,0,1,0,0.52545,0.048,2.974,2.606,54.39,1,0
376,34,22.9,76766.0,6636.56,16.5,0.99,0,3,52.0,0,1,1,0.48032,0.048,3.308,3.825,81.51,0,1
377,26,26.6,62471.0,1165.79,2.7,0.411,0,1,10.0,0,0,0,0.28217,0.075,0.335,0.13,12.0,0,1
378,52,60.0,168551.0,28430.22,5.8,0.665,0,4,5.0,0,0,1,0.26147,0.075,1.368,1.583,39.18,0,1
379,40,86.0,191853.0,117018.97,3.6,0.551,1,3,20.0,0,0,0,0.23559,0.075,0.484,0.063,8.16,0,1
380,25,31.6,48102.0,5730.21,4.7,0.284,1,1,-36.0,0,1,1,0.25162,0.075,1.208,0.693,21.31,0,1
381,40,22.0,68727.0,11940.85,11.9,0.559,0,3,-4.0,0,1,1,0.41111,0.03,1.546,1.534,35.83,0,1
382,39,5.2,52638.0,3867.3,6.4,0.573,1,2,18.0,0,0,0,0.32981,0.105,1.33,1.015,28.47,0,1
383,41,28.8,50643.0,2365.72,8.5,0.353,2,2,-3.0,0,0,1,0.31873,0.03,0.815,1.374,32.99,0,1
384,52,61.3,89204.0,10232.72,6.2,0.817,1,5,32.0,0,1,0,0.26645,0.093,0.266,0.124,9.01,1,0
385,53,44.9,138905.0,43071.84,10.3,0.577,0,3,15.0,0,1,0,0.43856,0.03,0.639,0.261,16.24,1,0
386,28,27.1,67152.0,610.87,1.5,0.312,0,1,34.0,0,1,0,0.19561,0.075,1.154,1.029,25.55,1,0
387,37,27.8,69047.0,6474.23,10.9,0.618,5,2,-32.0,1,1,1,0.65191,0.005,0.701,1.031,25.0,0,1
388,24,28.4,58857.0,2992.87,8.9,0.505,1,1,4.0,0,1,0,0.29505,0.03,2.007,1.511,38.64,1,0
389,18,21.3,85090.0,3364.92,17.3,0.921,1,2,19.0,0,1,0,0.49865,0.048,1.611,1.778,37.98,0,1
390,40,14.7,86361.0,12305.07,9.0,0.447,0,2,14.0,0,1,0,0.2564,0.06,0.276,0.296,15.5,0,1
391,33,38.6,64285.0,26187.03,7.4,0.766,1,3,12.0,0,1,1,0.37077,0.093,0.672,0.677,27.01,0,1
392,35,10.0,55390.0,8805.75,15.6,0.91,1,3,5.0,0,1,0,0.46257,0.078,1.178,1.209,34.53,1,0
393,46,25.8,70263.0,4384.08,6.5,0.538,5,3,4.0,1,1,0,0.5841,0.05,0.472,0.267,10.21,0,1
394,34,24.6,119729.0,27892.6,9.1,0.465,1,2,23.0,0,0,0,0.25683,0.03,0.897,0.625,27.41,0,1
395,33,29.6,55550.0,6728.87,16.7,0.99,0,2,46.0,0,1,1,0.40399,0.048,2.694,2.351,54.14,1,0
396,44,58.6,164480.0,17347.51,8.1,0.593,0,4,21.0,0,0,1,0.32989,0.03,1.592,1.576,41.4,0,1
397,22,38.5,80654.0,3064.48,3.2,0.394,1,1,9.0,0,1,1,0.33443,0.075,0.594,1.408,33.3,0,1
398,30,37.4,40127.0,8390.93,14.7,0.99,1,1,34.0,0,1,1,0.45376,0.048,2.467,2.841,67.86,0,1
399,46,53.1,154164.0,21681.61,8.9,0.866,0,4,71.0,0,1,0,0.26852,0.048,2.108,2.022,50.07,0,1
400,46,26.9,162418.0,35060.74,7.6,0.668,0,4,50.0,0,0,0,0.296,0.075,0.486,0.551,18.9,1,0
401,63,74.5,128390.0,39308.69,4.9,0.625,0,5,51.0,0,1,1,0.3011,0.075,0.232,0.596,16.45,0,1
402,24,17.9,49551.0,1466.76,0.0,0.429,1,2,51.0,0,1,1,0.21956,0.105,0.558,0.458,22.61,0,1
403,38,11.6,50303.0,2516.96,2.9,0.38,2,2,36.0,0,1,0,0.29989,0.105,1.057,0.676,25.86,0,1
404,22,8.9,69548.0,2310.65,12.3,0.861,0,2,42.0,0,1,1,0.34102,0.078,1.62,1.919,41.35,1,0
405,41,17.0,54379.0,5276.41,2.2,0.391,0,1,10.0,0,1,1,0.21716,0.105,1.178,1.493,35.25,1,0
406,37,37.6,51678.0,1662.59,3.4,0.53,1,1,55.0,0,1,1,0.2697,0.075,0.409,0.754,23.16,0,1
407,32,17.9,69250.0,5439.84,15.6,0.89,0,3,30.0,0,1,1,0.48705,0.078,2.949,3.399,79.05,1,0
408,28,37.4,81374.0,1215.32,2.7,0.58,1,2,7.0,0,1,1,0.29659,0.075,1.126,1.601,42.08,0,1
409,24,21.9,54753.0,2154.04,21.9,0.887,2,3,25.0,0,1,1,0.63766,0.048,2.024,2.471,56.49,1,0
410,41,18.3,36792.0,1391.51,1.1,0.39,0,2,-25.0,0,1,0,0.21536,0.075,0.381,0.253,14.75,0,1
411,50,26.3,99733.0,6627.43,12.3,0.731,1,2,-25.0,0,1,0,0.39247,0.03,1.974,1.292,32.44,1,0
412,41,37.7,68362.0,8995.19,8.6,0.592,2,3,-24.0,1,1,0,0.50841,0.03,1.95,1.763,47.88,0,1
413,23,25.8,68437.0,5704.0,14.2,0.886,0,3,32.0,0,1,0,0.38417,0.048,1.94,1.422,35.72,0,1
414,37,34.0,57255.0,948.06,6.1,0.434,1,2,22.0,0,0,0,0.24256,0.075,0.707,0.357,20.64,0,1
415,46,12.9,80418.0,4032.8,14.8,0.99,0,3,44.0,0,1,1,0.44777,0.078,2.036,2.664,57.36,1,0
416,30,18.1,65973.0,2762.69,13.8,0.934,0,3,63.0,1,1,0,0.45255,0.048,1.594,1.19,31.03,0,1
417,39,23.0,87124.0,6368.05,20.8,0.99,2,2,47.0,0,1,1,0.56536,0.048,3.064,3.254,74.16,1,0
418,30,17.4,45501.0,2520.98,0.0,0.404,1,1,13.0,0,1,1,0.32321,0.105,0.9,1.271,31.69,1,0
419,29,2.4,70052.0,4269.67,15.3,0.99,0,1,38.0,0,1,0,0.56381,0.078,2.645,2.535,52.57,0,1
420,39,12.3,32446.0,1848.54,5.0,0.456,0,1,47.0,0,0,0,0.29936,0.105,1.562,1.62,35.22,1,0
421,41,28.1,98807.0,24543.88,12.8,0.687,3,3,-16.0,0,1,1,0.54449,0.005,1.088,1.261,30.49,0,1
422,24,23.9,72471.0,1953.75,14.9,0.99,2,3,61.0,1,1,1,0.61771,0.048,2.288,2.266,52.23,0,1
